Comment,Positive,Neutral,Negative,Sentiment,post_username
Wah mantep pas kebetulan lagi nyari salad. Makasih,0.9995790123939514,0.0001418684259988,0.0002790784055832,positive,solodelicious
@ockyjendhox86,0.0009200917556881,0.9987640380859376,0.000315884273732,neutral,solodelicious
@praffecka @wilian.an,0.000150453110109,0.999658465385437,0.0001910063438117,neutral,solodelicious
@yusniiiaaa,0.9988732933998108,0.0002670860558282,0.0008596273837611,positive,solodelicious
Wow..gasskuen 😋🇲🇨👏,0.9997245669364928,9.028260683408008e-05,0.0001850250700954,positive,solodelicious
Yuukkk @eny_mamazahra.hamudi,0.1980838924646377,0.6220925450325012,0.1798235923051834,neutral,solodelicious
Kita harus kesini bunda @nieke.ratriana 😂😂,0.0144415395334362,0.8426046371459961,0.1429537981748581,neutral,solodelicious
@natalia_soehodo,0.0182807520031929,0.0039239530451595,0.9777953624725342,negative,solodelicious
@dapidkokep_ perlu di cobaa,0.0001329297665506,0.9994489550590516,0.0004180206742603,neutral,solodelicious
@novia_ardni @be.viy_ gas jjan 🙌😂,0.0005324042867869,0.976646363735199,0.0228211786597967,neutral,solodelicious
Daerah mu Iki @veronnsandra 😂,0.0003771315969061,0.999523401260376,9.943871555151418e-05,neutral,solodelicious
Ayam kremes mbak jojo tetap dihati,0.9981361627578736,0.0012674975441768,0.0005963611183688,positive,solodelicious
Enak iki recomended saladè,0.9987963438034058,0.0001130483433371,0.0010906826937571,positive,solodelicious
Wah Mantap Ini.. Bila Melintas Kami Akan Mampir Sambang Dulur Bakul 😍😍,0.9989566802978516,0.0002343768574064,0.0008089337497949,positive,solodelicious
Kyo e wuenakk ki mlaku tekan perlu di coba @ardhie_uuzt @kapan_goyang @indahdw186,0.9994516968727112,0.0003110885736532,0.00023716846772,positive,solodelicious
@blood.jefz,0.0018982886103913,0.9834668040275574,0.0146348755806684,neutral,solodelicious
Pie mbak @insanirisqinur ?? Cobain gih.. dkt bgt sm tmpat mu..,0.0007536805933341,0.0001797284203348,0.9990666508674622,negative,solodelicious
Cek menu dan harga,0.0012790341861546,0.9984702467918396,0.000250680692261,neutral,solodelicious
"Enak, top. Salad dan wedangannya macem macem enak enak. Ayam gepreknya milih yg sambel matah, enak poool. Rice bowl katsu juga enak. Disini nasinya pulen enak, mirip H*kben menurut kami.",0.9997544884681702,9.232541196979582e-05,0.0001531690359115,positive,solodelicious
"SEBELAS RASA
0819-1402-9191 https://g.co/kgs/skqo5T",0.0093391379341483,0.0034019462764263,0.9872589707374572,negative,solodelicious
@satrio.budidarma,0.0001930703001562,0.9996488094329834,0.0001580830285092,neutral,solodelicious
❤️,0.9990829229354858,0.0002173287648474,0.0006996740121394,positive,solodelicious
@andi_pepz,0.0003662272647488,0.999180018901825,0.0004537536005955,neutral,solodelicious
Kami buka mulai besok ya...tgl 27 April 2023 😍,9.75602597463876e-05,0.9976627826690674,0.0022397469729185,neutral,solodelicious
@zhunee gass?,0.0002948208129964,0.0009919495787471,0.9987132549285888,negative,solodelicious
dekert rumh bgt,0.9973561763763428,0.000356848584488,0.002287027426064,positive,solodelicious
dekert rumh bgt,0.9973561763763428,0.000356848584488,0.002287027426064,positive,solodelicious
@ervin_rifa,0.0003107016673311,0.9993497729301452,0.0003395619860384,neutral,solodelicious
@tyasprihandika,0.5971495509147644,0.3986769914627075,0.0041734594851732,positive,solodelicious
@eny_mamazahra.hamudi @widhia.n @sierra.syukriyya ngendi kih ya,0.0186520516872406,0.9699161648750304,0.0114317340776324,neutral,solodelicious
Terima kasih atas rekomendasinya,0.993327498435974,0.006084531545639,0.0005879573291167,positive,solodelicious
Genah nganggo iphone iki.. Kirimi file e ris,0.0013326880289241,0.2371107637882232,0.7615565657615662,negative,aris.mahardi
@vitaserenade,0.1276899129152298,0.8706778883934021,0.0016321302391588,neutral,hobikulinersolo
"Hai ka, salam kenal
Jika berkenan F O L O W
Admin @dhimastriyanto_iwk ya.
Salam sukses slalu",0.0070257917977869,0.9914359450340272,0.001538265729323,neutral,kebunngarepomah
anak anak al khoir...keep sholih sholihah...,0.9913913011550904,0.0068110879510641,0.0017975734081119,positive,sebelasrasa
😍😍😍😍😍😍😍😍😍,0.9996390342712402,8.504117431584746e-05,0.0002758725604508,positive,sebelasrasa
